library,antibody,concentration,replicate,date,plate,standard_set,retain,fastq
pdmH1N1_lib2022,Noserum14,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum14_S190_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum15,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum15_S191_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum16,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum16_S192_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum2,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum2_S98_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum3,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum3_S99_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum4,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum4_S100_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum5,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum5_S101_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum6,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum6_S102_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum7,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum7_S103_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum8,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum8_S104_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum9,,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Plate6_Noserum9_S185_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,393660,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc10_S184_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,20,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc1_S112_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,60,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc2_S120_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,180,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc3_S128_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,540,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc4_S136_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,1620,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc5_S144_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,4860,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc6_S152_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,14580,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc7_S160_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,43740,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc8_S168_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d0,131220,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d0_conc9_S176_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,393660,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc10_S183_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,20,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc1_S111_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,60,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc2_S119_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,180,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc3_S127_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,540,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc4_S135_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,1620,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc5_S143_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,4860,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc6_S151_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,14580,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc7_S159_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,43740,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc8_S167_R1_001.fastq.gz
pdmH1N1_lib2022,Y044d30,131220,1,230804,Plate6,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH01189_144_AACYLF3M5/Unaligned/Project_aloes/Y044_d30_conc9_S175_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,393660,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc10_S83_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,20,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc1_S11_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,60,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc2_S19_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,180,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc3_S27_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,540,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc4_S35_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,1620,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc5_S43_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,4860,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc6_S51_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,14580,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc7_S59_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,43740,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc8_S67_R1_001.fastq.gz
pdmH1N1_lib2022,D007d0,131220,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d0_conc9_S75_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,393660,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc10_S81_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,20,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc1_S9_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,60,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc2_S17_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,180,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc3_S25_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,540,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc4_S33_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,1620,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc5_S41_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,4860,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc6_S49_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,14580,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc7_S57_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,43740,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc8_S65_R1_001.fastq.gz
pdmH1N1_lib2022,D007d182,131220,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d182_conc9_S73_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,393660,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc10_S82_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,20,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc1_S10_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,60,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc2_S18_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,180,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc3_S26_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,540,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc4_S34_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,1620,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc5_S42_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,4860,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc6_S50_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,14580,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc7_S58_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,43740,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc8_S66_R1_001.fastq.gz
pdmH1N1_lib2022,D007d30,131220,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/D007_d30_conc9_S74_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum1,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum1_S1_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum10,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum10_S90_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum11,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum11_S91_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum12,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum12_S92_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum13,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum13_S93_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum14,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum14_S94_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum15,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum15_S95_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum16,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum16_S96_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum2,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum2_S2_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum3,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum3_S3_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum4,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum4_S4_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum5,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum5_S5_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum6,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum6_S6_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum7,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum7_S7_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum8,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum8_S8_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum9,,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Plate7_Noserum9_S89_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,393660,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc10_S86_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,20,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc1_S14_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,60,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc2_S22_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,180,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc3_S30_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,540,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc4_S38_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,1620,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc5_S46_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,4860,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc6_S54_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,14580,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc7_S62_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,43740,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc8_S70_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d0,131220,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d0_conc9_S78_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,393660,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc10_S84_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,20,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc1_S12_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,60,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc2_S20_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,180,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc3_S28_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,540,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc4_S36_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,1620,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc5_S44_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,4860,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc6_S52_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,14580,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc7_S60_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,43740,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc8_S68_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d182,131220,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d182_conc9_S76_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,393660,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc10_S85_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,20,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc1_S13_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,60,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc2_S21_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,180,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc3_S29_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,540,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc4_S37_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,1620,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc5_S45_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,4860,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc6_S53_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,14580,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc7_S61_R1_001.fastq.gz
pdmH1N1_lib2022,Y097d30,43740,1,230805,Plate7,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230808_VH00319_395_AACYGL7M5/Unaligned/Project_aloes/Y097_d30_conc8_S69_R1_001.fastq.gz
